Nome,Sexo,Idade,Profissao,Salario,EC
Felipe,F,19.0,Gerente,14469.12,Divorciado
Marcos,F,18.0,Médico,15446.11,Viúvo
Rafael,M,18.0,Gerente,21140.46,Divorciado
Francisco,F,19.0,Farmacêutico,15292.84,Viúvo
Paulo,F,,Arquiteto,8003.34,Viúvo
Marcelo,F,,Dentista,10243.96,Divorciado
Thiago,F,19.0,Veterinário,15556.33,Casado
Gabriel,F,18.0,Engenheiro de Petróleo,16178.56,Viúvo
Jose,M,18.0,Gerente,10537.27,Casado
Thiago,M,19.0,Piloto,7604.56,Divorciado
Joao,M,,Farmacêutico,18136.19,Casado
Aline,F,18.0,Analista de Sistemas,15389.99,Solteiro
Antonio,F,19.0,Analista de Sistemas,3161.64,Solteiro
Marcelo,M,18.0,Diretor (CTO),8078.33,Viúvo
Leonardo,F,18.0,Diretor (CTO),4015.2,Casado
Paulo,M,19.0,Veterinário,10857.02,Casado
Fernando,F,18.0,Gerente de TI,6963.38,Viúvo
Juliana,M,19.0,Gerente de TI,8019.95,Divorciado
Claudia,F,,Gerente de TI,11073.98,Solteiro
Matheus,M,,Farmacêutico,12026.01,Solteiro
Carlos,M,19.0,Piloto,15566.29,Viúvo
Lucas,M,18.0,Cientista de Dados,18116.27,Solteiro
Renata,F,18.0,Médico,18090.42,Casado
Eliane,M,19.0,Médico,3551.17,Casado
Lucas,M,,Programador,8007.53,Solteiro
Gabriel,M,18.0,Consultor,3256.29,Divorciado
Claudia,F,19.0,Farmacêutico,11737.7,Viúvo
Matheus,M,,Advogado,22638.06,Divorciado
Maria,M,19.0,Cientista de Dados,11804.1,Viúvo
Marcelo,M,18.0,Veterinário,12827.73,Divorciado
Ana,F,,Consultor,5376.49,Casado
Fabiana,F,18.0,Programador,16800.27,Solteiro
Amanda,M,,Analista de Sistemas,5332.09,Divorciado
Marcelo,F,18.0,Arquiteto,8844.99,Solteiro
Ana Paula,F,18.0,Gerente de Vendas,,Viúvo
Aline,M,18.0,Engenheiro de Petróleo,18073.07,Divorciado
Fabiana,M,19.0,Advogado,5102.01,Casado
Matheus,M,19.0,Veterinário,4091.7,Divorciado
Gabriel,F,18.0,Gerente de TI,19646.54,Viúvo
Luciana,F,,Analista de Sistemas,21244.75,Solteiro
Leandro,M,18.0,Advogado,12989.01,Viúvo
Antonio,F,18.0,Engenheiro de Petróleo,15763.3,Casado
Rafael,F,,Arquiteto,16188.75,Solteiro
Matheus,F,,Veterinário,13531.19,Divorciado
Claudia,F,,Gerente de TI,21755.95,Casado
Carla,M,18.0,Gerente,16226.81,Viúvo
Jessica,M,19.0,Diretor Executivo (CEO),13718.42,Casado
Renata,F,19.0,Gerente,10131.71,Solteiro
Carlos,F,,Dentista,18665.44,Viúvo
Maria,M,19.0,Diretor (CTO),6927.14,Solteiro
Paulo,M,19.0,Engenheiro,12089.73,Casado
Francisca,F,,Dentista,8708.99,Casado
Gabriel,F,19.0,Diretor (CTO),21907.65,Casado
Felipe,F,19.0,Piloto,19636.26,Casado
Francisco,M,,Engenheiro de Petróleo,13605.85,Solteiro
Francisca,F,19.0,Engenheiro de Petróleo,10549.27,Casado
Anderson,F,19.0,Gerente,22760.97,Casado
Paulo,M,19.0,Diretor (CTO),17544.72,Casado
Vanessa,M,,Diretor Executivo (CEO),22620.06,Viúvo
Luiz,M,19.0,Gerente de TI,,Solteiro
Paula,M,18.0,Arquiteto,11910.51,Casado
Eduardo,F,18.0,Gerente de TI,5512.31,Viúvo
Luana,M,,Gerente de Vendas,21002.4,Divorciado
Anderson,M,19.0,Analista de Sistemas,3506.15,Solteiro
Adriana,M,18.0,Advogado,8404.37,Solteiro
Vanessa,F,,Engenheiro de Petróleo,18651.59,Viúvo
Matheus,M,19.0,Farmacêutico,6804.44,Casado
Leandro,M,18.0,Gerente de TI,19626.6,Casado
Jose,M,18.0,Médico,11179.52,Divorciado
Francisca,M,19.0,Médico,4865.78,Divorciado
Felipe,F,,Gerente,12184.55,Casado
Felipe,F,19.0,Consultor,10835.21,Divorciado
Amanda,M,18.0,Gerente de Vendas,21002.69,Solteiro
Paula,M,19.0,Programador,13851.97,Divorciado
Jessica,F,19.0,Analista de Sistemas,3985.72,Divorciado
Guilherme,M,18.0,Analista de Sistemas,12991.94,Divorciado
Gabriela,M,18.0,Gerente,,Viúvo
Camila,F,18.0,Arquiteto,21126.94,Solteiro
João,M,18.0,Analista de Sistemas,14519.17,Solteiro
Thiago,F,18.0,Veterinário,17993.3,Viúvo
Amanda,M,19.0,Médico,18084.98,Solteiro
Joao,F,19.0,Engenheiro,8452.83,Viúvo
Guilherme,F,18.0,Piloto,16388.51,Divorciado
Maria,F,18.0,Médico,5035.73,Viúvo
Lucas,M,18.0,Gerente de TI,6190.77,Viúvo
Gabriel,M,18.0,Engenheiro,17463.1,Viúvo
Luiz,M,,Gerente,15760.87,Solteiro
Bruna,M,18.0,Arquiteto,22480.16,Casado
Marcia,M,19.0,Engenheiro,22940.94,Viúvo
Juliana,M,19.0,Médico,12850.78,Solteiro
Paulo,F,18.0,Gerente de Vendas,8171.02,Casado
Francisco,F,19.0,Arquiteto,8172.76,Solteiro
Eliane,M,18.0,Gerente de TI,12441.71,Divorciado
Fabiana,M,18.0,Médico,12754.44,Casado
Carla,F,18.0,Dentista,9088.65,Solteiro
Ana,M,18.0,Engenheiro de Petróleo,22741.89,Divorciado
Fatima,M,18.0,Gerente,11948.05,Casado
Gabriela,F,19.0,Farmacêutico,13671.17,Divorciado
Mariana,F,18.0,Engenheiro,8956.91,Divorciado
Adriana,F,19.0,Gerente de TI,13339.23,Viúvo
Renata,M,,Farmacêutico,7393.69,Casado
Marcia,F,18.0,Dentista,12353.89,Divorciado
Sandra,M,18.0,Programador,22420.18,Viúvo
Pedro,F,19.0,Médico,20164.4,Divorciado
Marcos,M,19.0,Engenheiro,8025.35,Solteiro
Gabriela,M,19.0,Diretor (CTO),17394.83,Divorciado
Gustavo,F,19.0,Farmacêutico,17860.67,Casado
Renata,M,19.0,Dentista,13387.37,Viúvo
Thiago,F,19.0,Gerente,15935.31,Casado
Claudia,F,19.0,Diretor (CTO),20838.48,Viúvo
Antonio,M,18.0,Gerente,8188.38,Solteiro
Beatriz,M,18.0,Advogado,16586.56,Viúvo
Vanessa,M,,Gerente de Vendas,13490.27,Viúvo
Fabiana,M,19.0,Farmacêutico,19279.6,Casado
Rafael,M,18.0,Gerente de Vendas,12266.86,Casado
Gabriela,F,18.0,Programador,9148.32,Solteiro
Rodrigo,M,18.0,Gerente de TI,21433.24,Viúvo
Fernando,M,18.0,Programador,10804.33,Casado
Thiago,F,,Veterinário,3198.55,Viúvo
Anderson,M,19.0,Programador,21636.75,Solteiro
Marcelo,F,18.0,Cientista de Dados,10712.14,Divorciado
Camila,F,19.0,Dentista,4743.29,Viúvo
Thiago,M,,Gerente,5282.08,Solteiro
Paulo,F,18.0,Gerente de Vendas,7245.0,Casado
Ana Paula,F,19.0,Cientista de Dados,17032.93,Divorciado
Ana,M,19.0,Advogado,13767.22,Solteiro
Gabriela,M,18.0,Engenheiro,20327.81,Viúvo
Bruno,M,,Farmacêutico,20432.82,Viúvo
Gabriela,M,,Dentista,21266.29,Viúvo
Francisca,F,18.0,Cientista de Dados,21785.55,Solteiro
Paulo,M,19.0,Diretor (CTO),3193.38,Solteiro
Rafael,F,18.0,Gerente de TI,17667.77,Solteiro
Gabriela,F,19.0,Gerente,9532.99,Divorciado
Maria,M,19.0,Veterinário,15265.66,Casado
Ana Paula,M,18.0,Farmacêutico,20054.05,Viúvo
Carlos,F,,Médico,10347.75,Divorciado
Pedro,M,19.0,Cientista de Dados,7904.91,Divorciado
Mariana,M,18.0,Engenheiro de Petróleo,12114.88,Divorciado
Lucas,M,18.0,Consultor,10132.38,Solteiro
Maria,M,19.0,Engenheiro,15221.82,Solteiro
Paulo,M,19.0,Advogado,9549.71,Divorciado
Renata,M,19.0,Dentista,3205.28,Solteiro
Lucas,F,18.0,Médico,10517.59,Divorciado
Ana Paula,F,19.0,Gerente,11756.35,Viúvo
Ana Paula,M,19.0,Engenheiro,8803.08,Solteiro
Rodrigo,M,19.0,Veterinário,18940.21,Divorciado
Leonardo,M,19.0,Farmacêutico,13409.93,Divorciado
Renata,F,19.0,Diretor Executivo (CEO),22303.55,Viúvo
Daniel,F,18.0,Gerente de Vendas,16662.56,Divorciado
Beatriz,F,18.0,Gerente de Vendas,19086.45,Viúvo
Ricardo,M,18.0,Programador,18024.68,Viúvo
João,F,19.0,Programador,4278.99,Casado
Eduardo,M,19.0,Farmacêutico,19288.3,Casado
Carlos,F,19.0,Médico,20581.97,Casado
Felipe,M,,Analista de Sistemas,9918.41,Casado
João,F,19.0,Analista de Sistemas,17465.33,Solteiro
Fernando,F,18.0,Gerente,12772.33,Casado
Claudia,M,19.0,Analista de Sistemas,22315.74,Solteiro
Ricardo,F,,Programador,4870.61,Viúvo
Mariana,M,18.0,Gerente de Vendas,21939.62,Casado
Eliane,M,19.0,Engenheiro,4693.42,Divorciado
João,M,18.0,Piloto,14630.59,Solteiro
João,M,,Gerente,20383.57,Viúvo
Thiago,M,19.0,Programador,3305.75,Viúvo
Fabiana,F,18.0,Engenheiro,10385.56,Casado
Gabriela,F,18.0,Médico,4657.9,Solteiro
Gustavo,F,19.0,Arquiteto,22705.67,Solteiro
Fernando,M,19.0,Piloto,13706.56,Viúvo
Lucas,M,18.0,Consultor,16273.7,Viúvo
Fernanda,F,18.0,Arquiteto,9933.31,Solteiro
Adriana,F,18.0,Piloto,7588.99,Viúvo
Sandra,F,,Dentista,19142.87,Solteiro
Rafael,M,19.0,Gerente,6929.7,Solteiro
Rafael,F,19.0,Veterinário,17542.25,Solteiro
José,M,,Advogado,9512.53,Casado
Bruno,M,18.0,Consultor,4757.27,Divorciado
Gustavo,F,19.0,Advogado,18698.36,Divorciado
Bruna,F,18.0,Dentista,12145.6,Casado
José,F,19.0,Engenheiro de Petróleo,11148.13,Solteiro
Antonio,F,19.0,Consultor,14749.76,Viúvo
Mariana,F,19.0,Analista de Sistemas,16393.17,Viúvo
Aline,M,18.0,Advogado,9709.03,Casado
Rafael,M,,Dentista,11256.69,Viúvo
Gabriel,F,19.0,Médico,18928.93,Solteiro
Juliana,M,19.0,Farmacêutico,3106.87,Divorciado
Pedro,M,19.0,Diretor Executivo (CEO),,Solteiro
Camila,F,19.0,Cientista de Dados,9878.88,Casado
Francisco,F,19.0,Arquiteto,14918.63,Divorciado
Fernando,F,18.0,Advogado,19071.86,Divorciado
Francisca,M,19.0,Gerente,13574.77,Solteiro
João,M,19.0,Diretor Executivo (CEO),13190.5,Divorciado
Paulo,M,,Médico,14342.12,Divorciado
Jose,F,18.0,Programador,18737.63,Divorciado
Eliane,F,18.0,Gerente,19205.68,Solteiro
José,M,19.0,Arquiteto,12201.94,Casado
Felipe,M,18.0,Cientista de Dados,6831.69,Viúvo
Mariana,F,,Engenheiro,9531.05,Viúvo
Claudia,F,18.0,Dentista,10529.95,Viúvo
Francisca,F,18.0,Gerente,11426.61,Viúvo
Sandra,F,19.0,Cientista de Dados,12423.56,Solteiro
Vanessa,M,18.0,Farmacêutico,3128.55,Viúvo
Adriana,F,18.0,Advogado,12586.81,Divorciado
Antonio,M,19.0,Gerente de Vendas,9641.46,Solteiro
Fernando,M,19.0,Gerente de TI,18806.34,Casado
Amanda,F,19.0,Veterinário,9634.01,Viúvo
Leonardo,M,19.0,Dentista,18646.09,Viúvo
Francisca,F,18.0,Gerente,11805.15,Solteiro
Claudia,M,19.0,Veterinário,19425.95,Solteiro
Mariana,M,18.0,Engenheiro de Petróleo,7936.14,Divorciado
Fabiana,M,,Veterinário,7792.99,Viúvo
Fatima,F,19.0,Gerente,5588.5,Solteiro
Lucas,F,,Cientista de Dados,8812.14,Casado
Ricardo,M,19.0,Gerente,19455.02,Viúvo
Juliana,M,,Veterinário,7574.98,Casado
Francisca,M,19.0,Gerente,20082.37,Viúvo
Paula,F,,Engenheiro,8080.8,Solteiro
Aline,F,19.0,Piloto,19529.61,Casado
Fernanda,M,19.0,Analista de Sistemas,8818.27,Casado
Carla,M,19.0,Gerente de Vendas,19752.71,Viúvo
Claudia,M,19.0,Consultor,22114.19,Casado
Pedro,F,18.0,Arquiteto,12194.38,Solteiro
Felipe,F,19.0,Advogado,20110.57,Divorciado
Joao,M,19.0,Veterinário,15465.23,Casado
Matheus,F,,Engenheiro,4697.42,Viúvo
Lucas,F,18.0,Diretor (CTO),15826.98,Divorciado
Rodrigo,F,19.0,Veterinário,22183.37,Solteiro
Adriana,M,18.0,Analista de Sistemas,8718.0,Solteiro
Beatriz,M,18.0,Diretor Executivo (CEO),4098.4,Viúvo
Francisca,F,,Consultor,13126.06,Divorciado
Ana,M,18.0,Analista de Sistemas,17561.0,Solteiro
Francisca,F,19.0,Cientista de Dados,8658.96,Casado
Antonio,M,18.0,Engenheiro,10208.91,Casado
Carla,F,19.0,Diretor Executivo (CEO),6367.46,Divorciado
Rodrigo,M,19.0,Gerente de TI,6772.94,Casado
Anderson,M,,Advogado,11266.4,Viúvo
João,F,19.0,Programador,3044.78,Casado
Daniel,F,19.0,Gerente,14575.59,Solteiro
Camila,M,18.0,Farmacêutico,19044.99,Solteiro
Vanessa,M,19.0,Gerente,12832.01,Solteiro
Carlos,F,18.0,Dentista,13920.79,Divorciado
Bruno,F,18.0,Piloto,15433.26,Viúvo
Rafael,F,18.0,Engenheiro,21909.64,Casado
Antonio,F,19.0,Gerente de Vendas,20274.28,Solteiro
Jessica,F,,Gerente de Vendas,22127.58,Viúvo
Beatriz,M,19.0,Advogado,15239.14,Solteiro
Rafael,F,,Farmacêutico,5276.62,Viúvo
Fernanda,M,18.0,Arquiteto,21364.02,Viúvo
Camila,F,,Diretor Executivo (CEO),17700.39,Viúvo
Claudia,F,18.0,Gerente,12985.86,Viúvo
Antonio,M,,Gerente de TI,9192.59,Solteiro
Leandro,M,18.0,Dentista,19123.71,Viúvo
Gabriel,M,19.0,Gerente de Vendas,17819.7,Casado
Fabiana,F,18.0,Dentista,19817.36,Casado
Rafael,F,,Diretor Executivo (CEO),6191.33,Casado
Gabriel,F,,Programador,11798.38,Casado
Marcia,F,18.0,Piloto,12707.24,Solteiro
Fernando,F,18.0,Analista de Sistemas,18858.88,Viúvo
Antonio,M,18.0,Gerente,14479.78,Solteiro
Gabriel,M,18.0,Diretor (CTO),7835.71,Viúvo
Camila,M,18.0,Cientista de Dados,10776.42,Viúvo
Lucas,F,19.0,Engenheiro de Petróleo,21838.62,Solteiro
Paula,M,18.0,Diretor Executivo (CEO),18342.64,Viúvo
Anderson,M,,Programador,9446.0,Casado
Guilherme,F,18.0,Diretor Executivo (CEO),8673.86,Viúvo
José,F,18.0,Advogado,20900.22,Divorciado
Luiz,M,,Piloto,12074.29,Solteiro
Gabriela,M,19.0,Diretor (CTO),7178.96,Divorciado
Luiz,M,18.0,Dentista,4529.58,Divorciado
Luiz,F,18.0,Médico,9726.92,Divorciado
Guilherme,M,19.0,Piloto,19246.37,Solteiro
Carla,F,19.0,Analista de Sistemas,22563.85,Viúvo
Luana,F,19.0,Médico,13630.5,Divorciado
Camila,F,,Diretor Executivo (CEO),18381.31,Solteiro
Matheus,M,,Cientista de Dados,4590.94,Viúvo
Diego,M,19.0,Diretor Executivo (CEO),3116.45,Viúvo
Beatriz,M,19.0,Analista de Sistemas,17414.83,Viúvo
Anderson,F,18.0,Engenheiro de Petróleo,10923.12,Viúvo
Diego,M,19.0,Engenheiro,14736.14,Casado
Jessica,M,,Veterinário,15349.36,Divorciado
Gabriel,M,18.0,Dentista,22371.05,Viúvo
Gabriela,F,19.0,Veterinário,11703.67,Viúvo
Bruno,M,19.0,Diretor Executivo (CEO),14137.66,Divorciado
Luciana,M,18.0,Piloto,11669.97,Divorciado
Luciana,F,19.0,Engenheiro de Petróleo,13915.52,Divorciado
Luana,F,18.0,Analista de Sistemas,22359.04,Divorciado
Antonio,M,,Engenheiro de Petróleo,10555.64,Divorciado
Eliane,M,19.0,Gerente,3934.28,Divorciado
Marcos,F,19.0,Veterinário,8610.18,Casado
Antonio,M,18.0,Engenheiro de Petróleo,8558.24,Solteiro
Leandro,F,18.0,Consultor,20647.16,Casado
Gabriel,M,19.0,Gerente,14896.92,Divorciado
Paulo,M,18.0,Arquiteto,20647.04,Casado
Renata,M,18.0,Gerente,4400.19,Viúvo
Matheus,M,,Cientista de Dados,7038.91,Solteiro
Joao,F,19.0,Gerente de Vendas,7004.1,Casado
Bruna,M,18.0,Consultor,21023.06,Casado
Francisca,M,,Engenheiro de Petróleo,15204.81,Solteiro
Renata,M,18.0,Engenheiro de Petróleo,15541.23,Divorciado
Felipe,M,,Gerente de Vendas,13562.84,Viúvo
Felipe,M,,Veterinário,20440.81,Divorciado
Diego,F,19.0,Gerente de TI,12026.33,Divorciado
Felipe,M,19.0,Diretor Executivo (CEO),20981.74,Divorciado
Lucas,M,19.0,Farmacêutico,5431.7,Divorciado
Jessica,F,19.0,Cientista de Dados,19988.93,Solteiro
Francisco,F,,Arquiteto,22973.56,Divorciado
Francisco,M,18.0,Consultor,15752.43,Divorciado
Carlos,M,19.0,Consultor,3695.63,Solteiro
Leandro,M,19.0,Piloto,5538.41,Divorciado
Fernanda,M,19.0,Cientista de Dados,12852.31,Casado
Raquel,M,18.0,Consultor,5812.96,Divorciado
Luana,F,19.0,Programador,13215.26,Solteiro
Antonio,F,18.0,Arquiteto,19341.68,Casado
Fernando,F,19.0,Arquiteto,17427.73,Solteiro
Renata,M,18.0,Cientista de Dados,3275.04,Solteiro
Thiago,F,18.0,Farmacêutico,15469.24,Solteiro
Aline,F,19.0,Diretor Executivo (CEO),20832.43,Casado
Paulo,F,18.0,Engenheiro,11286.39,Casado
Mariana,M,,Advogado,8142.53,Solteiro
Jose,F,18.0,Dentista,18550.71,Casado
Eduardo,M,18.0,Dentista,10877.33,Divorciado
Paula,M,,Arquiteto,7129.53,Viúvo
Carlos,M,18.0,Arquiteto,4099.33,Casado
Sandra,M,,Piloto,17890.2,Casado
Diego,M,19.0,Advogado,4986.93,Divorciado
Renata,F,18.0,Gerente de TI,6967.42,Divorciado
Carla,M,,Consultor,9885.32,Viúvo
Matheus,F,18.0,Veterinário,11267.9,Divorciado
Amanda,M,19.0,Engenheiro de Petróleo,8592.69,Divorciado
Claudia,M,19.0,Diretor (CTO),4090.27,Divorciado
Camila,M,19.0,Advogado,15011.06,Casado
Carla,M,18.0,Engenheiro,4464.66,Solteiro
Patricia,F,19.0,Veterinário,10865.76,Divorciado
Beatriz,F,18.0,Consultor,16171.56,Divorciado
Luiz,F,19.0,Médico,13367.47,Solteiro
Patricia,M,,Analista de Sistemas,4263.17,Viúvo
Gabriela,F,18.0,Gerente,22200.56,Solteiro
Bruno,F,18.0,Médico,11654.56,Solteiro
Ana,F,,Engenheiro de Petróleo,20434.08,Casado
Fernanda,M,18.0,Advogado,19445.36,Casado
Lucas,F,,Engenheiro,15364.82,Viúvo
Eduardo,F,,Analista de Sistemas,7177.08,Divorciado
Raquel,F,19.0,Engenheiro de Petróleo,15097.23,Solteiro
Maria,F,18.0,Programador,4811.48,Solteiro
Antonio,F,18.0,Diretor Executivo (CEO),3345.72,Divorciado
Francisco,F,18.0,Cientista de Dados,15555.38,Solteiro
Adriana,F,18.0,Analista de Sistemas,18373.44,Solteiro
Gabriela,F,,Gerente de Vendas,15923.87,Solteiro
Vanessa,M,18.0,Consultor,19612.05,Viúvo
Maria,M,,Arquiteto,11718.62,Viúvo
Fernanda,F,19.0,Diretor (CTO),11211.12,Solteiro
Bruna,M,19.0,Advogado,22073.98,Casado
Francisca,M,18.0,Veterinário,10905.18,Viúvo
Marcos,F,19.0,Gerente de Vendas,19042.84,Viúvo
Marcia,F,18.0,Arquiteto,17723.85,Casado
Gustavo,M,18.0,Gerente,3398.69,Viúvo
Ana,M,18.0,Gerente,16788.07,Casado
Patricia,M,18.0,Gerente,6688.83,Casado
Fernando,F,,Médico,19882.74,Casado
Beatriz,M,18.0,Gerente de TI,16282.6,Solteiro
Diego,F,,Farmacêutico,7883.22,Solteiro
Gustavo,F,19.0,Gerente,6345.57,Viúvo
Marcelo,F,18.0,Arquiteto,6821.73,Casado
Felipe,M,19.0,Cientista de Dados,16801.69,Casado
Diego,M,19.0,Piloto,10218.91,Casado
Anderson,F,19.0,Advogado,15763.29,Solteiro
Amanda,F,,Gerente,15336.3,Divorciado
Larissa,M,18.0,Cientista de Dados,5845.21,Solteiro
Eduardo,F,19.0,Engenheiro de Petróleo,16372.28,Solteiro
Joao,M,18.0,Veterinário,8365.41,Viúvo
Marcos,M,18.0,Diretor Executivo (CEO),8486.08,Solteiro
José,F,,Analista de Sistemas,4679.89,Casado
Camila,M,18.0,Veterinário,17796.79,Solteiro
Renata,M,19.0,Gerente,6239.95,Viúvo
Daniel,M,,Gerente de TI,20805.15,Casado
Francisco,F,18.0,Consultor,17191.08,Solteiro
Larissa,F,18.0,Gerente de Vendas,7960.7,Solteiro
Thiago,M,18.0,Engenheiro de Petróleo,9860.14,Divorciado
Jessica,M,19.0,Advogado,12676.75,Casado
Marcos,M,18.0,Consultor,21633.06,Divorciado
Gustavo,F,18.0,Engenheiro,15557.96,Viúvo
Marcelo,M,19.0,Diretor (CTO),16093.09,Casado
Maria,F,18.0,Médico,21042.56,Viúvo
Fernanda,M,18.0,Gerente,8471.43,Casado
Ricardo,M,,Piloto,21287.85,Viúvo
Beatriz,F,19.0,Médico,22096.62,Casado
Aline,M,18.0,Programador,8960.82,Divorciado
Juliana,M,,Consultor,15317.83,Divorciado
Renata,M,19.0,Farmacêutico,18352.29,Casado
Thiago,M,,Veterinário,19535.63,Casado
Jessica,M,,Gerente,17752.14,Divorciado
Larissa,F,,Programador,11224.79,Casado
Paulo,M,18.0,Médico,9554.56,Divorciado
Claudia,F,19.0,Farmacêutico,17789.76,Viúvo
Rafael,F,18.0,Advogado,18994.32,Solteiro
Pedro,M,19.0,Gerente,22815.63,Viúvo
Jose,M,19.0,Diretor (CTO),9128.91,Casado
Bruno,M,19.0,Cientista de Dados,14618.28,Viúvo
Ana Paula,F,,Diretor Executivo (CEO),13021.39,Viúvo
Gabriel,M,19.0,Programador,4534.24,Casado
Fabiana,F,19.0,Gerente,21728.39,Casado
Maria,M,19.0,Analista de Sistemas,9424.41,Solteiro
Thiago,F,19.0,Gerente,10367.05,Viúvo
Gabriel,M,19.0,Farmacêutico,18363.4,Casado
Ana,M,,Cientista de Dados,16681.51,Solteiro
Patricia,F,19.0,Analista de Sistemas,3048.07,Casado
Marcos,M,18.0,Veterinário,13357.05,Divorciado
Jessica,M,,Gerente,6473.23,Casado
Guilherme,F,,Arquiteto,22046.2,Casado
Diego,F,,Piloto,11234.7,Viúvo
Aline,F,18.0,Veterinário,9090.91,Solteiro
Bruno,M,18.0,Gerente de Vendas,3551.94,Solteiro
Vanessa,F,18.0,Piloto,7687.74,Viúvo
Patricia,F,18.0,Médico,17424.19,Divorciado
Sandra,F,18.0,Médico,7558.04,Solteiro
Carlos,F,,Advogado,19867.22,Solteiro
Aline,F,19.0,Arquiteto,18870.82,Solteiro
Francisca,F,19.0,Veterinário,19645.59,Viúvo
Thiago,M,19.0,Veterinário,21530.97,Divorciado
Juliana,M,19.0,Analista de Sistemas,3569.29,Viúvo
Patricia,F,,Cientista de Dados,11844.3,Solteiro
Daniel,M,,Engenheiro,,Divorciado
Claudia,M,18.0,Programador,10826.47,Viúvo
Marcia,F,18.0,Gerente de TI,3046.18,Solteiro
Fabiana,M,18.0,Dentista,10748.83,Viúvo
Maria,F,18.0,Piloto,3434.19,Divorciado
Larissa,M,18.0,Engenheiro de Petróleo,12428.84,Viúvo
Eduardo,M,19.0,Dentista,12002.37,Solteiro
Antonio,M,18.0,Diretor (CTO),16291.49,Solteiro
Vanessa,F,,Piloto,18697.83,Solteiro
João,F,18.0,Diretor Executivo (CEO),21709.89,Solteiro
Sandra,F,19.0,Piloto,16594.15,Divorciado
Gustavo,F,18.0,Gerente,8069.15,Casado
Sandra,M,18.0,Médico,21919.5,Casado
Paula,F,18.0,Cientista de Dados,15524.42,Casado
Matheus,M,18.0,Dentista,20759.46,Casado
Leandro,F,19.0,Gerente,12646.93,Viúvo
Claudia,M,18.0,Piloto,19146.36,Divorciado
Eduardo,F,19.0,Veterinário,15867.78,Solteiro
Bruna,F,19.0,Gerente,16800.42,Solteiro
Guilherme,F,,Gerente,18167.28,Divorciado
Marcelo,M,18.0,Engenheiro de Petróleo,8209.02,Casado
Fatima,F,18.0,Gerente de TI,10670.81,Solteiro
Luciana,F,19.0,Piloto,7812.3,Divorciado
Maria,M,19.0,Dentista,19456.55,Casado
Raquel,M,,Programador,3736.73,Casado
Claudia,F,,Farmacêutico,11783.69,Viúvo
Fabiana,F,19.0,Cientista de Dados,4347.5,Divorciado
Raquel,F,,Advogado,17516.89,Solteiro
Fernando,F,19.0,Gerente,4364.52,Divorciado
Ana,F,18.0,Advogado,18462.62,Solteiro
Vanessa,F,19.0,Gerente de TI,20376.99,Casado
Ana Paula,M,18.0,Gerente de Vendas,5829.97,Viúvo
Fernanda,F,19.0,Gerente,12943.03,Viúvo
Jessica,M,19.0,Engenheiro de Petróleo,22301.73,Divorciado
Marcelo,F,18.0,Médico,17197.47,Casado
Diego,F,18.0,Advogado,13452.27,Viúvo
Gustavo,F,18.0,Analista de Sistemas,12449.79,Solteiro
Eliane,F,18.0,Cientista de Dados,3292.28,Divorciado
Carla,M,19.0,Farmacêutico,4265.43,Viúvo
Gustavo,F,19.0,Cientista de Dados,14170.83,Viúvo
Gabriela,F,18.0,Analista de Sistemas,19613.78,Divorciado
Anderson,F,,Gerente,18963.24,Casado
Pedro,M,19.0,Médico,8283.02,Divorciado
Ana,F,19.0,Consultor,15233.32,Solteiro
Leonardo,F,18.0,Farmacêutico,18374.75,Casado
Antonio,F,18.0,Gerente de TI,7568.06,Casado
João,M,19.0,Engenheiro,17520.16,Viúvo
Marcia,M,,Dentista,,Viúvo
Ana Paula,M,18.0,Arquiteto,12467.24,Solteiro
Camila,F,19.0,Engenheiro de Petróleo,15399.11,Divorciado
Ana Paula,M,18.0,Diretor Executivo (CEO),6599.44,Casado
Mariana,F,19.0,Médico,6517.61,Solteiro
Fernanda,F,18.0,Cientista de Dados,13896.31,Solteiro
Ana,M,19.0,Farmacêutico,21499.13,Casado
Paula,M,,Farmacêutico,3912.79,Divorciado
Anderson,M,,Engenheiro de Petróleo,11361.77,Viúvo
Amanda,F,18.0,Diretor (CTO),11081.84,Divorciado
Ana,F,,Gerente,21836.37,Divorciado
Juliana,F,18.0,Advogado,13210.78,Casado
Antonio,F,18.0,Gerente de Vendas,11025.88,Divorciado
Gabriela,M,19.0,Piloto,18104.8,Solteiro
Leandro,F,,Consultor,18343.61,Casado
Eliane,M,18.0,Médico,7655.42,Viúvo
Beatriz,F,,Gerente,9179.35,Solteiro
Larissa,F,19.0,Advogado,15743.59,Viúvo
Matheus,F,,Advogado,12189.38,Casado
Amanda,F,18.0,Gerente,12976.14,Casado
Luciana,F,18.0,Gerente,16962.49,Casado
Eliane,M,19.0,Farmacêutico,14831.91,Viúvo
Anderson,F,,Consultor,17135.06,Solteiro
Marcos,M,18.0,Veterinário,14141.44,Viúvo
Leandro,M,18.0,Cientista de Dados,5242.46,Casado
Rodrigo,F,19.0,Gerente,3612.88,Viúvo
Paulo,M,18.0,Consultor,7847.23,Viúvo
Raquel,M,19.0,Gerente de Vendas,21238.44,Casado
Ana Paula,M,18.0,Consultor,13824.56,Solteiro
Joao,M,19.0,Advogado,16313.51,Casado
Eduardo,F,19.0,Analista de Sistemas,6510.35,Casado
Francisca,F,19.0,Cientista de Dados,6561.67,Divorciado
